rank,term,pval,zscore,combined_score,genes,adj_pval,old_pval,old_adj_pval,group
44,cellular response to cytokine stimulus (GO:0071345),0.00021808119997227904,2.2908061292471684,19.312968858547446,"['CDKN1A', 'FOXC1', 'CXCL8', 'CEBPD', 'FPR1', 'F13A1', 'CXCR4', 'CXCL2', 'FOXO1', 'CCL2', 'CD58', 'GBP2', 'GBP1', 'GBP3', 'EGR1', 'ANXA1', 'DUSP1', 'FOS', 'F3', 'CXCL10', 'COL1A2', 'BCL6', 'BCL2', 'CHI3L1', 'GAS6', 'CCL26']",0.01307000282561136,0,0,downregulated
45,positive regulation of phosphorylation (GO:0042327),0.00022730898437511225,2.8730041758781626,24.102207498141976,"['ALK', 'DSCAM', 'ANGPT1', 'FZD7', 'FGF1', 'EGFR', 'EFNA1', 'FLCN', 'CLDN3', 'FGF9', 'ERBB2', 'FAS', 'ANG', 'GAS6', 'FGFR3', 'EPHA2', 'ENG']",0.013213724601338519,0,0,downregulated
46,negative regulation of ERK1 and ERK2 cascade (GO:0070373),0.00023050107381932948,6.424784187933393,53.80920613089618,"['DUSP4', 'FLCN', 'CNKSR3', 'FBLN1', 'EZR', 'GBP1', 'DUSP6']",0.013213724601338519,0,0,downregulated
47,intrinsic apoptotic signaling pathway (GO:0097193),0.00023759882478828872,4.305235137533274,35.926872581774454,"['ERN1', 'CDKN1A', 'CEBPB', 'BCL2A1', 'BNIP3', 'CASP4', 'BCL2', 'CYP1B1', 'ATF4', 'EPHA2']",0.013330810658866326,0,0,downregulated
48,negative regulation of G1/S transition of mitotic cell cycle (GO:2000134),0.0002850597931229215,7.627922162726916,62.26529150823103,"['CDKN1A', 'CDKN2B', 'CDKN2A', 'FAM107A', 'CDK2AP2', 'CCL2']",0.0156604723846905,0,0,downregulated
49,positive regulation of cellular metabolic process (GO:0031325),0.0003010920606077746,4.168635875402793,33.799693575431526,"['GH1', 'CDKN1A', 'CXCL8', 'ANXA2', 'ANGPT1', 'FASN', 'AKR1C1', 'AKR1C3', 'BVES', 'AGT']",0.01608998087529763,0,0,downregulated
50,regulation of phosphorylation (GO:0042325),0.0003050811694216464,3.825314820794317,30.965665982870767,"['CDKN1C', 'FLCN', 'CDKN1A', 'CDKN2B', 'DSCAM', 'CDKN2A', 'FZD7', 'EMP2', 'ANG', 'EGFR', 'CORO1C']",0.01608998087529763,0,0,downregulated
51,retinal metabolic process (GO:0042574),0.00031648999085908113,15.71774193548387,126.65700577957851,"['ALDH1A3', 'AKR1C1', 'AKR1C3', 'CYP1B1']",0.016364394233243075,0,0,downregulated
52,negative regulation of cell junction assembly (GO:1901889),0.00033609730615907573,9.83838383838384,78.68847457039159,"['DUSP22', 'FAM107A', 'APOD', 'ARHGAP6', 'CORO1C']",0.017044011468105438,0,0,downregulated
53,regulation of focal adhesion assembly (GO:0051893),0.00037504278300522985,5.876785637218937,46.3588498430507,"['DUSP22', 'COL16A1', 'FAM107A', 'APOD', 'ARHGAP6', 'FERMT2', 'CORO1C']",0.018386406176495795,0,0,downregulated
54,second-messenger-mediated signaling (GO:0019932),0.00038348590811803897,4.44959266802444,35.00142003271141,"['CXCL8', 'DGKD', 'EDNRB', 'EDN3', 'FPR1', 'EIF2AK3', 'CXCR4', 'ACKR3', 'AGT']",0.018386406176495795,0,0,downregulated
55,transforming growth factor beta receptor signaling pathway (GO:0007179),0.00038348590811803897,4.44959266802444,35.00142003271141,"['DUSP22', 'COL1A2', 'BAMBI', 'GCNT2', 'FOS', 'CGN', 'FMOD', 'FERMT2', 'ENG']",0.018386406176495795,0,0,downregulated
56,positive regulation of ERK1 and ERK2 cascade (GO:0070374),0.0004015205496656974,3.2471039479291774,25.393170635336947,"['ANGPT1', 'EGFR', 'ADCYAP1', 'FFAR4', 'GCNT2', 'CHI3L1', 'CCL2', 'ACKR3', 'GAS6', 'FGFR3', 'FERMT2', 'CD44', 'CCL26']",0.018837121163394404,0,0,downregulated
57,regulation of protein phosphorylation (GO:0001932),0.00040717326746813844,2.721170395869191,21.24219557329578,"['CEBPB', 'ANGPT1', 'EIF2AK3', 'FBLN1', 'FGF1', 'EGFR', 'CORO1C', 'EFNA1', 'FLCN', 'CLDN3', 'FGF9', 'ERBB2', 'FAS', 'GAS6', 'ATF3', 'ATF4', 'ENG']",0.018837121163394404,0,0,downregulated
58,endoderm development (GO:0007492),0.0004230841235854126,14.288123167155426,110.98927668773437,"['DUSP4', 'DUSP5', 'DUSP2', 'DUSP1']",0.01890970904906327,0,0,downregulated
59,integrated stress response signaling (GO:0140467),0.0004230841235854126,14.288123167155426,110.98927668773437,"['CXCL8', 'EIF2AK3', 'CCL2', 'ATF4']",0.01890970904906327,0,0,downregulated
60,negative regulation of cell-substrate adhesion (GO:0010812),0.0004417830746821164,6.953798523457966,53.71594888663117,"['CDKN2A', 'FZD7', 'GCNT2', 'FBLN1', 'GBP1', 'CORO1C']",0.01941636613227902,0,0,downregulated
61,positive regulation of multicellular organismal process (GO:0051240),0.00046405388342832764,2.4583333333333335,18.868961799155088,"['GHSR', 'FOXC1', 'CEBPB', 'ACSL1', 'FST', 'CXCR4', 'ESRRG', 'AGT', 'GADD45G', 'COL1A1', 'GHRHR', 'ADCYAP1', 'GH1', 'GJA1', 'BAMBI', 'FFAR4', 'GCNT2', 'GAS6', 'BMPR1B', 'FERMT2']",0.01984710845791039,0,0,downregulated
62,granulocyte chemotaxis (GO:0071621),0.0004666366038644081,4.861788617886178,37.28972302869926,"['CXCL10', 'CXCL9', 'CXCL8', 'ANXA1', 'EDN3', 'CCL2', 'CXCL2', 'CCL26']",0.01984710845791039,0,0,downregulated
63,retinoid metabolic process (GO:0001523),0.0004907326288219657,4.288101489460899,32.673665804099194,"['ALDH1A3', 'CYP26B1', 'ADH1B', 'ALDH1A2', 'AKR1C1', 'ALDH1A1', 'AKR1C3', 'CYP1B1', 'DHRS3']",0.019849053773894967,0,0,downregulated
64,bleb assembly (GO:0032060),0.0005043180139745782,29.420523138832998,223.36954105677734,"['EMP1', 'EMP2', 'EMP3']",0.019849053773894967,0,0,downregulated
65,cellular amino acid biosynthetic process (GO:0008652),0.0005043180139745782,29.420523138832998,223.36954105677734,"['ALDH1A1', 'BCAT1', 'BCAT2']",0.019849053773894967,0,0,downregulated
66,skin morphogenesis (GO:0043589),0.0005043180139745782,29.420523138832998,223.36954105677734,"['COL1A1', 'ERRFI1', 'COL1A2']",0.019849053773894967,0,0,downregulated
67,positive regulation of multicellular organism growth (GO:0040018),0.0005043180139745782,29.420523138832998,223.36954105677734,"['GH1', 'GHRHR', 'GHSR']",0.019849053773894967,0,0,downregulated
68,cellular response to amino acid starvation (GO:0034198),0.0005119558108905786,4.787878787878788,36.27906104465435,"['FLCN', 'CDKN1A', 'CEBPB', 'DAP', 'EIF2AK3', 'FAS', 'ATF4', 'ATP6V1C2']",0.019853345195859642,0,0,downregulated
69,response to amino acid starvation (GO:1990928),0.0005607739861973892,4.716175221453707,35.30619609159312,"['FLCN', 'CDKN1A', 'CEBPB', 'DAP', 'EIF2AK3', 'FAS', 'ATF4', 'ATP6V1C2']",0.021431318863804574,0,0,downregulated
70,negative regulation of cell population proliferation (GO:0008285),0.0006099978155242684,2.3441644020946804,17.351634259776432,"['CDKN1C', 'BTG3', 'COL18A1', 'BTG2', 'CDKN1A', 'CDKN2B', 'CXCL8', 'CDKN2A', 'CHD5', 'FBLN1', 'FLCN', 'CLDN3', 'ADAMTS1', 'FABP7', 'DLG5', 'ALDH1A2', 'COL4A3', 'CYP1B1', 'APOD', 'ANG', 'BMPR1B']",0.02235053700410166,0,0,downregulated
71,positive regulation of growth (GO:0045927),0.0006132880536413942,4.646580583452893,34.36925026747031,"['GH2', 'GH1', 'CSH1', 'ERBB2', 'AGR2', 'BCL2', 'CSHL1', 'EGFR']",0.02235053700410166,0,0,downregulated
72,regulation of angiogenesis (GO:0045765),0.000614244077152115,2.9433013260173753,21.76606117178445,"['ECM1', 'FOXC1', 'CXCL8', 'EMP2', 'FGF1', 'F3', 'DCN', 'CXCL10', 'ADAMTS1', 'COL4A3', 'ERBB2', 'CYP1B1', 'CHI3L1', 'EPHA2']",0.02235053700410166,0,0,downregulated
73,cellular response to growth factor stimulus (GO:0071363),0.0006356808021644386,3.2597125533348303,23.99413781159843,"['ERN1', 'DUSP22', 'FOXC1', 'EGR3', 'CXCL8', 'ANXA1', 'ERBB2', 'GAS1', 'CCL2', 'BMPR1B', 'CD44', 'EGFR']",0.02235053700410166,0,0,downregulated
74,cellular response to starvation (GO:0009267),0.0006356808021644386,3.2597125533348303,23.99413781159843,"['FLCN', 'GABARAPL1', 'DAP', 'CDKN1A', 'CEBPB', 'EIF2AK3', 'AKR1C3', 'FAS', 'GAS2L1', 'FOXO1', 'ATF4', 'ATP6V1C2']",0.02235053700410166,0,0,downregulated
75,skeletal system development (GO:0001501),0.0006356808021644386,3.2597125533348303,23.99413781159843,"['COL1A1', 'GJA1', 'COL1A2', 'CDH11', 'COL11A2', 'EIF2AK3', 'CHI3L1', 'COL9A2', 'BMPR1B', 'FGFR3', 'ETS2', 'CD44']",0.02235053700410166,0,0,downregulated
76,intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress (GO:0070059),0.0006918757149828902,8.196969696969697,59.642005812374336,"['ERN1', 'CEBPB', 'CASP4', 'BCL2', 'ATF4']",0.024006266584340543,0,0,downregulated
77,inflammatory response (GO:0006954),0.0007117126045112256,2.774154878925917,20.106620636892192,"['CXCL9', 'CEBPB', 'ANXA1', 'CXCL8', 'FPR1', 'CXCR4', 'ADM', 'FOS', 'CXCL2', 'CXCL10', 'CHI3L1', 'CCL2', 'CD14', 'CD44', 'CCL26']",0.024373845949300022,0,0,downregulated
78,regulation of receptor signaling pathway via JAK-STAT (GO:0046425),0.0008437696124754264,6.060728744939271,42.895602081917595,"['GH2', 'GH1', 'CSH1', 'DOT1L', 'CYP1B1', 'CSHL1']",0.02852590343714999,0,0,downregulated
79,positive regulation of cell population proliferation (GO:0008284),0.0009182882875747176,2.134453781512605,14.926233539364443,"['CDKN1A', 'EGR4', 'EDN3', 'DOT1L', 'AKR1C3', 'EMP2', 'FGF1', 'AREG', 'EGFR', 'AGT', 'CDC25B', 'FOXP1', 'BST2', 'GHRHR', 'GJA1', 'FGF9', 'BAMBI', 'ERBB2', 'GCNT2', 'BCL2', 'FAM98A', 'CGA', 'GAS6', 'FGFR3']",0.030652230561196585,0,0,downregulated
80,regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079),0.001017817094711006,4.268512414853879,29.410456252781472,"['CDKN1C', 'CCNA1', 'CDKN1A', 'BLM', 'CDKN2B', 'CDKN2A', 'CCNO', 'EGFR']",0.03354979598441153,0,0,downregulated
81,regulation of apoptotic process (GO:0042981),0.001066629243332375,1.872840173601568,12.816316969336105,"['ALK', 'BCL2A1', 'FHL2', 'ASCL1', 'EGFR', 'FOXO1', 'FLCN', 'CASP8', 'BAG3', 'FFAR4', 'CYP1B1', 'CAPN3', 'ANXA1', 'EGR3', 'ANGPT1', 'GADD45B', 'BNIP3', 'ANXA5', 'FOXL2', 'DUSP6', 'AGT', 'GADD45G', 'CXCL10', 'BCL6', 'CAT', 'BCL2', 'GAS1', 'FAS', 'GAS6', 'CRYAB', 'CD44', 'ATF4', 'BIRC3']",0.03472470758848732,0,0,downregulated
82,regulation of cell morphogenesis (GO:0022604),0.0011031421516750023,7.285072951739618,49.608379370416685,"['ARC', 'CLDN3', 'FMNL2', 'CD44', 'FERMT2']",0.035048022336951576,0,0,downregulated
83,positive regulation of receptor signaling pathway via STAT (GO:1904894),0.0011031421516750023,7.285072951739618,49.608379370416685,"['GH2', 'GH1', 'CSH1', 'CYP1B1', 'CSHL1']",0.035048022336951576,0,0,downregulated
84,negative regulation of mitotic cell cycle (GO:0045930),0.0011935566966289385,5.626951995373048,37.873987574367646,"['CDKN1C', 'BTG3', 'BTG2', 'FOXC1', 'BCL6', 'GAS1']",0.037469154869172745,0,0,downregulated
85,positive regulation of receptor signaling pathway via JAK-STAT (GO:0046427),0.0012737417323898032,7.024531024531025,46.82409406606678,"['GH2', 'GH1', 'CSH1', 'CYP1B1', 'CSHL1']",0.03951596409778719,0,0,downregulated
86,growth hormone receptor signaling pathway (GO:0060396),0.0013600003915461532,9.820564516129032,64.8183802199219,"['GH2', 'GH1', 'CSH1', 'CSHL1']",0.041222080833416164,0,0,downregulated
87,insulin secretion (GO:0030073),0.0013600003915461532,9.820564516129032,64.8183802199219,"['ADCYAP1', 'ANXA1', 'GAL', 'FAM3B']",0.041222080833416164,0,0,downregulated
88,response to interleukin-1 (GO:0070555),0.001389562119236427,4.048780487804878,26.635981858484115,"['CXCL8', 'ANXA1', 'CHI3L1', 'CCL2', 'GBP2', 'GBP1', 'GBP3', 'CCL26']",0.041639492141209745,0,0,downregulated
89,cellular response to vascular endothelial growth factor stimulus (GO:0035924),0.0014630597586829306,6.781957506095437,44.267364692625534,"['ERN1', 'FOXC1', 'ANXA1', 'EGR3', 'GAS1']",0.04334930992861672,0,0,downregulated
90,regulation of complement activation (GO:0030449),0.0014820217457412615,5.370629370629371,34.98614912345246,"['C1S', 'CFH', 'C7', 'C1R', 'CFI', 'CFB']",0.043423237150218966,0,0,downregulated
91,negative regulation of programmed cell death (GO:0043069),0.0015647907511957262,2.2090258541089565,14.270314018467275,"['EGR3', 'ANXA1', 'BCL2A1', 'ANGPT1', 'BNIP3', 'ANXA5', 'FHL2', 'ASCL1', 'EGFR', 'FOXO1', 'BAG3', 'CAT', 'FFAR4', 'BCL2', 'FAS', 'CAPN3', 'GAS6', 'CRYAB', 'CD44', 'BIRC3']",0.04534454077915528,0,0,downregulated
92,negative regulation of protein autophosphorylation (GO:0031953),0.0016347780174221294,16.809140557631505,107.85161873752226,"['ERRFI1', 'ENPP1', 'ENG']",0.046703475440474186,0,0,downregulated
93,positive regulation of vascular associated smooth muscle cell proliferation (GO:1904707),0.0016471077800394765,9.242409867172675,59.232149959539846,"['ERN1', 'GJA1', 'FGF9', 'ADAMTS1']",0.046703475440474186,0,0,downregulated
94,lung development (GO:0030324),0.0016723009219112865,6.555555555555555,41.91330371048233,"['ERRFI1', 'FGF9', 'DNAAF1', 'CHI3L1', 'FGF1']",0.04691337799021343,0,0,downregulated
95,response to tumor necrosis factor (GO:0034612),0.0017687944069633493,3.5206186606440686,22.3117696937662,"['CXCL8', 'CASP8', 'CHI3L1', 'CCL2', 'CD58', 'GBP2', 'GBP1', 'GBP3', 'CCL26']",0.0490980089596037,0,0,downregulated
96,neutrophil chemotaxis (GO:0030593),0.001802709800962124,4.380662609871535,27.67906031584423,"['CXCL10', 'CXCL9', 'CXCL8', 'EDN3', 'CCL2', 'CXCL2', 'CCL26']",0.049518184845178344,0,0,downregulated
97,endoderm formation (GO:0001706),0.0019026839065610093,6.34376018246986,39.74042100218272,"['DUSP4', 'DUSP5', 'DUSP2', 'DUSP1', 'COL11A1']",0.051725540841251354,0,0,downregulated
98,female gonad development (GO:0008585),0.00197375099729253,8.728494623655914,54.359488910395996,"['CEBPB', 'FOXL2', 'ANG', 'COL9A3']",0.05249395254262408,0,0,downregulated
99,negative regulation of phosphate metabolic process (GO:0045936),0.00197375099729253,8.728494623655914,54.359488910395996,"['CDKN1C', 'CDKN1A', 'CDKN2B', 'CDKN2A']",0.05249395254262408,0,0,downregulated
100,positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731),0.00200629135804181,3.1889400921658986,19.80799728495446,"['EFNA1', 'GH2', 'GH1', 'ANGPT1', 'CSH1', 'CSHL1', 'GAS6', 'FGFR3', 'CD44', 'AGT']",0.05249395254262408,0,0,downregulated
101,regulation of immune effector process (GO:0002697),0.002010576111795613,5.027047980015505,31.214619817249332,"['C1S', 'CFH', 'C7', 'C1R', 'CFI', 'CFB']",0.05249395254262408,0,0,downregulated
102,cytokine-mediated signaling pathway (GO:0019221),0.0020516175781511293,1.8914025209363479,11.706129907962088,"['ARF1', 'CDKN1A', 'FOXC1', 'CXCL9', 'CXCL8', 'CEBPD', 'FPR1', 'F13A1', 'CXCL2', 'FOXO1', 'CCL2', 'GBP2', 'GBP1', 'EGR1', 'ANXA1', 'ANXA2', 'CISH', 'FOS', 'F3', 'BST2', 'CXCL10', 'COL1A2', 'BCL6', 'BCL2', 'ACKR3', 'CD44', 'CCL26', 'BIRC3']",0.053040348564554196,0,0,downregulated
103,positive regulation of metabolic process (GO:0009893),0.0021300751655428107,3.4185336048879837,21.02944452401077,"['ADCYAP1', 'GJA1', 'CEBPB', 'ACSL1', 'FASN', 'FFAR4', 'CXCR4', 'ESRRG', 'GADD45G']",0.05362161948576146,0,0,downregulated
104,regulation of endothelial cell proliferation (GO:0001936),0.0021411888873904797,3.758420441347271,23.10073303567662,"['ECM1', 'EGFL7', 'EGR3', 'ANGPT1', 'CAV2', 'ANG', 'F3', 'CCL26']",0.05362161948576146,0,0,downregulated
105,cellular response to fibroblast growth factor stimulus (GO:0044344),0.0021411888873904797,3.758420441347271,23.10073303567662,"['CXCL8', 'EGR3', 'FGF9', 'ESRP1', 'CCL2', 'FGF1', 'FGFR3', 'CD44']",0.05362161948576146,0,0,downregulated
106,regulation of vascular associated smooth muscle cell proliferation (GO:1904705),0.0021554386293100927,6.14520202020202,37.730071921092765,"['ERN1', 'CDKN1A', 'GJA1', 'FGF9', 'ADAMTS1']",0.05362161948576146,0,0,downregulated
107,regulation of cyclin-dependent protein kinase activity (GO:1904029),0.0022150184742657673,4.922064777327935,30.08609405230107,"['CDKN1C', 'CCNA1', 'CDKN1A', 'BLM', 'CDKN2B', 'CCNO']",0.05408336774665582,0,0,downregulated
108,regulation of humoral immune response (GO:0002920),0.0022150184742657673,4.922064777327935,30.08609405230107,"['C1S', 'CFH', 'C7', 'C1R', 'CFI', 'CFB']",0.05408336774665582,0,0,downregulated
109,negative regulation of cell motility (GO:2000146),0.002262762839799458,3.38580157113762,20.62348861157714,"['BST2', 'DUSP22', 'FLCN', 'FRMD5', 'CLDN3', 'DLG5', 'CYP1B1', 'FBLN1', 'ENG']",0.05474225328946028,0,0,downregulated
110,negative regulation of cell adhesion (GO:0007162),0.0022984446613264304,4.18089618292458,25.401129327059145,"['DSCAM', 'ANGPT1', 'DUSP1', 'FZD7', 'GCNT2', 'CYP1B1', 'FBLN1']",0.055099987017434515,0,0,downregulated
111,positive regulation of protein phosphorylation (GO:0001934),0.002670391189691971,2.148766773766774,12.73258263484668,"['CDKN1A', 'CEMIP', 'ANGPT1', 'BDNF', 'FGF1', 'EGFR', 'AGT', 'EFNA1', 'ADCYAP1', 'GH1', 'FLCN', 'CLDN3', 'FGF9', 'ERBB2', 'FAS', 'CHI3L1', 'GAS6', 'CD44', 'ENG']",0.06343983393889845,0,0,downregulated
112,positive regulation of transcription from RNA polymerase II promoter in response to stress (GO:0036003),0.002756201764014986,7.854838709677419,46.295647377413076,"['CEBPB', 'CREB3L1', 'ATF3', 'ATF4']",0.06489378617595999,0,0,downregulated
113,ethanol oxidation (GO:0006069),0.0028874338160908373,13.072434607645874,76.43958580710353,"['ALDH2', 'ADH1B', 'ALDH1A1']",0.06738197321266848,0,0,downregulated
114,positive regulation of cold-induced thermogenesis (GO:0120162),0.002984595079747217,3.546359733260254,20.61956816435836,"['ADCYAP1', 'GJA1', 'CEBPB', 'ACSL1', 'FFAR4', 'CXCR4', 'ESRRG', 'GADD45G']",0.06903839671310011,0,0,downregulated
115,neutrophil migration (GO:1990266),0.003115523911358854,3.9411764705882355,22.74594015999189,"['CXCL10', 'CXCL9', 'CXCL8', 'EDN3', 'CCL2', 'CXCL2', 'CCL26']",0.07144031786307216,0,0,downregulated
