rank,term,pval,zscore,combined_score,genes,adj_pval,old_pval,old_adj_pval,group
205,RNA degradation,0.591088531821221,1.0130391696656758,0.5326453309027681,"['BTG3', 'BTG2']",0.7669734120216819,0,0,downregulated
206,Starch and sucrose metabolism,0.5983795526602211,1.1145147437732608,0.5723367819205364,['ENPP1'],0.7670357565775012,0,0,downregulated
207,Platelet activation,0.6025842683865784,0.9667426043866505,0.4896819647900232,"['COL1A1', 'ADCY9', 'COL1A2']",0.7670357565775012,0,0,downregulated
208,B cell receptor signaling pathway,0.6047346486005095,0.9872909358954807,0.4965732935514093,"['CD79B', 'FOS']",0.7670357565775012,0,0,downregulated
209,African trypanosomiasis,0.6084381377362886,1.083500334001336,0.5383480141583151,['FAS'],0.7670357565775012,0,0,downregulated
210,"Alanine, aspartate and glutamate metabolism",0.6084381377362886,1.083500334001336,0.5383480141583151,['ASS1'],0.7670357565775012,0,0,downregulated
211,Aldosterone-regulated sodium reabsorption,0.6084381377362886,1.083500334001336,0.5383480141583151,['ATP1B3'],0.7670357565775012,0,0,downregulated
212,Peroxisome,0.611427375574375,0.9748995983935743,0.4796107244338637,"['ACSL1', 'CAT']",0.7671683108621875,0,0,downregulated
213,Allograft rejection,0.6182452955593541,1.0541623788116774,0.5069150440134318,['FAS'],0.7720809794309306,0,0,downregulated
214,Purine metabolism,0.62930752214775,0.928140270192584,0.42985446244773906,"['ADCY9', 'GDA', 'ENPP1']",0.7822233686509416,0,0,downregulated
215,Cardiac muscle contraction,0.6435930169797581,0.9173163241200094,0.40425095108014286,"['CACNA2D2', 'ATP1B3']",0.7891644798837195,0,0,downregulated
216,Homologous recombination,0.6462201541186453,0.9749498997995992,0.42567778697188335,['BLM'],0.7891644798837195,0,0,downregulated
217,Graft-versus-host disease,0.6550827855909762,0.951121755706535,0.4023184736155008,['FAS'],0.7891644798837195,0,0,downregulated
218,Systemic lupus erythematosus,0.6597044758695414,0.885677702579111,0.3684094270502867,"['C7', 'C1S', 'C1R']",0.7891644798837195,0,0,downregulated
219,Hypertrophic cardiomyopathy,0.6618632480006403,0.8859072654253377,0.365610666886301,"['CACNA2D2', 'AGT']",0.7891644798837195,0,0,downregulated
220,Tuberculosis,0.6620450938322308,0.8854472140762464,0.36517756364576004,"['CEBPB', 'CASP8', 'BCL2', 'CD14']",0.7891644798837195,0,0,downregulated
221,Fat digestion and absorption,0.6637238288168202,0.928428285141712,0.38055266808146065,['CEL'],0.7891644798837195,0,0,downregulated
222,Porphyrin and chlorophyll metabolism,0.6637238288168202,0.928428285141712,0.38055266808146065,['CP'],0.7891644798837195,0,0,downregulated
223,Type I diabetes mellitus,0.6637238288168202,0.928428285141712,0.38055266808146065,['FAS'],0.7891644798837195,0,0,downregulated
224,Apelin signaling pathway,0.6694281778392484,0.8723685395957836,0.3501088846233625,"['EGR1', 'GABARAPL1', 'ADCY9']",0.7891644798837195,0,0,downregulated
225,Insulin signaling pathway,0.6694281778392484,0.8723685395957836,0.3501088846233625,"['FASN', 'EIF4EBP1', 'FOXO1']",0.7891644798837195,0,0,downregulated
226,Axon guidance,0.6704931295252654,0.8754077564334904,0.3499370925178081,"['EFNA1', 'CXCR4', 'BMPR1B', 'EPHA2']",0.7891644798837195,0,0,downregulated
227,Salivary secretion,0.6793739096257446,0.8565691336775674,0.33113560168070105,"['ADCY9', 'ATP1B3']",0.7960945372706963,0,0,downregulated
228,Thermogenesis,0.6920270824727829,0.8576069060650559,0.31571099122443325,"['CREB3', 'ADCY9', 'ACSL1', 'CNR1', 'CREB3L1']",0.8073649295515801,0,0,downregulated
229,Carbohydrate digestion and absorption,0.69618066242957,0.8475211292149516,0.3069264545560382,['ATP1B3'],0.8086640009007232,0,0,downregulated
230,Amino sugar and nucleotide sugar metabolism,0.7037940023867141,0.8294461262951435,0.29135918900644453,['CHIA'],0.810429457293792,0,0,downregulated
231,Intestinal immune network for IgA production,0.7037940023867141,0.8294461262951435,0.29135918900644453,['CXCR4'],0.810429457293792,0,0,downregulated
232,Sphingolipid metabolism,0.7112169323217401,0.8121242484969939,0.27675390414294526,['CERK'],0.8130366672900061,0,0,downregulated
233,Hematopoietic cell lineage,0.712171216084855,0.8033370595785203,0.2726822607997458,"['CD14', 'CD44']",0.8130366672900061,0,0,downregulated
234,Phagosome,0.7358789564635041,0.7839385305119306,0.2404258218676644,"['C1R', 'CD14', 'ATP6V1C2']",0.8365119761508208,0,0,downregulated
235,Fanconi anemia pathway,0.7456376971972923,0.7353196959957651,0.21582769686360218,['BLM'],0.843998414699914,0,0,downregulated
236,Pyrimidine metabolism,0.758230644178816,0.7085079249407906,0.19609208026776226,['ENPP1'],0.8546158955574792,0,0,downregulated
237,Notch signaling pathway,0.7759629585959883,0.6717573077188861,0.1703915727536883,['DTX4'],0.8709120126014046,0,0,downregulated
238,Viral myocarditis,0.7815804178020295,0.660337624401345,0.16273177671049055,['CASP8'],0.8735310551905036,0,0,downregulated
239,Arachidonic acid metabolism,0.787057299393142,0.6492985971943888,0.15547729293928136,['AKR1C3'],0.875971722337137,0,0,downregulated
240,Cytosolic DNA-sensing pathway,0.7976032864598676,0.6282888357359881,0.14208371271282694,['CXCL10'],0.8840103091596866,0,0,downregulated
241,GnRH secretion,0.8026791537609369,0.6182841874224639,0.13589899073033745,['CGA'],0.8859446261427769,0,0,downregulated
242,Long-term potentiation,0.8171570734698834,0.5900892694479869,0.11915315390425776,['ATF4'],0.8981974443925164,0,0,downregulated
243,Adipocytokine signaling pathway,0.8262150460248844,0.5726747612872805,0.10932372249506744,['ACSL1'],0.9044164701342355,0,0,downregulated
244,Lysosome,0.8333219827301188,0.6175176898068464,0.11259519764860326,"['CLTCL1', 'AP1S2']",0.9084575713369328,0,0,downregulated
245,Leishmaniasis,0.8581837738781999,0.5121822592553528,0.07833162523139565,['FOS'],0.9317423830677598,0,0,downregulated
246,Parkinson disease,0.8725871262568533,0.6338051349572087,0.08638305857178934,"['ERN1', 'DUSP1', 'EIF2AK3', 'ATF4']",0.9433641075828467,0,0,downregulated
247,Spinocerebellar ataxia,0.8759809570412148,0.5513970776723917,0.07301099810014153,"['ERN1', 'FGF14']",0.9433641075828467,0,0,downregulated
248,Diabetic cardiomyopathy,0.8858774092199286,0.5824949698189135,0.07058481952678547,"['COL1A1', 'COL1A2', 'AGT']",0.9477574026535364,0,0,downregulated
249,Taste transduction,0.8871864408298141,0.45773900742661794,0.05479141694058073,['GABRA4'],0.9477574026535364,0,0,downregulated
250,Th1 and Th2 cell differentiation,0.9031514339465523,0.42742628113369596,0.04353979466390628,['FOS'],0.9601772071546016,0,0,downregulated
251,Fc gamma R-mediated phagocytosis,0.9147185646131074,0.40506012024048094,0.036106589522620046,['ASAP2'],0.9601772071546016,0,0,downregulated
252,Phosphatidylinositol signaling system,0.9147185646131074,0.40506012024048094,0.036106589522620046,['DGKD'],0.9601772071546016,0,0,downregulated
253,Glycerophospholipid metabolism,0.9168609421701835,0.40086358283577467,0.03479474353886007,['DGKD'],0.9601772071546016,0,0,downregulated
254,Inflammatory mediator regulation of TRP channels,0.9168609421701835,0.40086358283577467,0.03479474353886007,['ADCY9'],0.9601772071546016,0,0,downregulated
255,T cell receptor signaling pathway,0.9286330649622538,0.3773955678346985,0.027942970431857152,['FOS'],0.9665835429218158,0,0,downregulated
256,Herpes simplex virus 1 infection,0.933260176415667,0.6308279409324705,0.04357207881250638,"['BST2', 'CASP8', 'EIF2AK3', 'EIF4EBP1', 'BCL2', 'CCL2', 'FAS', 'BIRC3']",0.9665835429218158,0,0,downregulated
257,Th17 cell differentiation,0.933879588462055,0.3666578439898665,0.025082245218507132,['FOS'],0.9665835429218158,0,0,downregulated
258,Glutamatergic synapse,0.944672710648555,0.34382038413109406,0.01956913864745011,['ADCY9'],0.9738496643751346,0,0,downregulated
259,Sphingolipid signaling pathway,0.9512875582335184,0.3291668081926565,0.016438224220967846,['BCL2'],0.9738496643751346,0,0,downregulated
260,Neutrophil extracellular trap formation,0.951883130592237,0.4147713850052617,0.020453626995108068,"['CASP4', 'FPR1']",0.9738496643751346,0,0,downregulated
261,Oocyte meiosis,0.9622428000578976,0.3032940881763527,0.011673325186204293,['ADCY9'],0.9769199299286393,0,0,downregulated
262,Natural killer cell mediated cytotoxicity,0.9641189452154209,0.2985971943887776,0.010910922083576852,['FAS'],0.9769199299286393,0,0,downregulated
263,Oxidative phosphorylation,0.9659020359820757,0.2940426307159774,0.010201180391610673,['ATP6V1C2'],0.9769199299286393,0,0,downregulated
264,Ubiquitin mediated proteolysis,0.9714745348186479,0.27913380718271075,0.008078194553599602,['BIRC3'],0.9788341903854558,0,0,downregulated
265,RNA transport,0.9911827408112128,0.20922926934950983,0.0018530099906853023,['EIF4EBP1'],0.9949230530406891,0,0,downregulated
266,Olfactory transduction,0.9999837675634693,0.08701229337946964,1.4124329933188304e-06,['CNGA3'],0.9999837675634693,0,0,downregulated
