rank,term,pval,zscore,combined_score,genes,adj_pval,old_pval,old_adj_pval,group
26,Spinocerebellar ataxia,0.009913942442876824,2.6490865428458523,12.22239041969803,"['GRIA2', 'GRIN2A', 'KAT5', 'KCND3', 'AKT3', 'ITPR2', 'ATP2A2', 'ATG14', 'GRM1']",0.09036939842160797,0,0,upregulated
27,Nicotine addiction,0.017333054887491272,4.360215053763441,17.681282095441013,"['GABRB3', 'GRIA2', 'GRIN2A', 'GRIA4']",0.1521457040124234,0,0,upregulated
28,Calcium signaling pathway,0.018046620773393102,2.078515962036238,8.344819288213898,"['GRIN2A', 'GRM5', 'CYSLTR2', 'ITPR2', 'ATP2A2', 'ATP2B2', 'ADCY1', 'ATP2B1', 'CALM1', 'CAMK2G', 'GRM1', 'CAMK1G']",0.15275175440336303,0,0,upregulated
29,GnRH secretion,0.02181970122725916,3.328368430063345,12.730816170601736,"['HCN3', 'GABBR2', 'AKT3', 'KISS1R', 'ITPR2']",0.178319627271049,0,0,upregulated
30,Serotonergic synapse,0.023417918907043294,2.5978414788166404,9.752956203141634,"['GABRB3', 'GNG3', 'GNG2', 'ITPR2', 'GNB3', 'GNB5', 'ADCY5']",0.184327320399034,0,0,upregulated
31,Hypertrophic cardiomyopathy,0.025316242186923396,2.807403123192597,10.320881664768184,"['CACNG8', 'ITGA4', 'CACNA2D1', 'CACNA2D3', 'ATP2A2', 'CACNA2D4']",0.184327320399034,0,0,upregulated
32,Glycosphingolipid biosynthesis,0.02564991223851159,3.8274980330448467,14.020948700376689,"['FUT9', 'B3GALT2', 'B4GALNT1', 'B3GALT5']",0.184327320399034,0,0,upregulated
33,Hepatocellular carcinoma,0.0256658294226503,2.229681435653076,8.16641955657277,"['GSTM4', 'FRAT1', 'GSTM2', 'FRAT2', 'GSTM1', 'ACTL6B', 'AKT3', 'DPF3', 'GSTT2']",0.184327320399034,0,0,upregulated
34,Phototransduction,0.03202293203002463,4.702213279678069,16.18174069843137,"['CNGA1', 'GUCA1C', 'CALM1']",0.22321867326811287,0,0,upregulated
35,Cocaine addiction,0.0337674247955063,3.486559139784946,11.813364354682381,"['GRIA2', 'GRIN2A', 'ADCY5', 'CDK5R1']",0.22865370504385693,0,0,upregulated
36,Inflammatory mediator regulation of TRP channels,0.0363381287449294,2.5622249603942966,8.493488032298508,"['ITPR2', 'ADCY1', 'CALM1', 'CAMK2G', 'ASIC1', 'ADCY5']",0.23922601423745188,0,0,upregulated
37,Thyroid hormone synthesis,0.03965117281127439,2.803751803751804,9.049486758444226,"['ITPR2', 'ATP1A2', 'ATP1B2', 'ADCY1', 'ADCY5']",0.2510841349986202,0,0,upregulated
38,Metabolism of xenobiotics by cytochrome P450,0.041608232853202386,2.764120073979229,8.788401543216192,"['GSTM4', 'GSTM2', 'GSTM1', 'HSD11B1L', 'GSTT2']",0.2510841349986202,0,0,upregulated
39,Glycosaminoglycan biosynthesis,0.04321791047116662,3.2012837393021725,10.056833748691488,"['CHST11', 'GLCE', 'CHST4', 'HS2ST1']",0.2510841349986202,0,0,upregulated
40,Oocyte meiosis,0.043436495928031345,2.2552788215342665,7.073581147940059,"['AR', 'CCNB1', 'ITPR2', 'ADCY1', 'CALM1', 'CAMK2G', 'ADCY5']",0.2510841349986202,0,0,upregulated
41,Relaxin signaling pathway,0.043436495928031345,2.2552788215342665,7.073581147940059,"['GNG3', 'GNG2', 'AKT3', 'GNB3', 'GNB5', 'ADCY1', 'ADCY5']",0.2510841349986202,0,0,upregulated
42,Neuroactive ligand-receptor interaction,0.048646468435480365,1.6890172537471213,5.106196533615415,"['GABRB3', 'GABBR2', 'GRIA2', 'GRM1', 'ADRA2A', 'GRIN2A', 'GLRA2', 'GRM5', 'GLRA3', 'CYSLTR2', 'KISS1R', 'LEPR', 'APLNR', 'GRIA4']",0.27450507188592493,0,0,upregulated
43,"Parathyroid hormone synthesis, secretion and action",0.0500409395743879,2.3562753036437245,7.056841463757872,"['ARHGEF11', 'KL', 'ITPR2', 'GATA3', 'ADCY1', 'ADCY5']",0.2758070390495333,0,0,upregulated
44,Estrogen signaling pathway,0.056647697881061373,2.1156186612576064,6.073737928804722,"['GABBR2', 'AKT3', 'ITPR2', 'ADCY1', 'CALM1', 'GRM1', 'ADCY5']",0.3006253646899613,0,0,upregulated
45,Human cytomegalovirus infection,0.05708076544746101,1.830564784053156,5.24143431922375,"['ARHGEF11', 'GNG3', 'GNG2', 'AKT3', 'ITPR2', 'GNB3', 'ADCY1', 'GNB5', 'CALM1', 'ADCY5']",0.3006253646899613,0,0,upregulated
46,Mineral absorption,0.06296617067027598,2.800115207373272,7.742760043392387,"['ATP1A2', 'ATP2B2', 'ATP1B2', 'ATP2B1']",0.32441266193163926,0,0,upregulated
47,Insulin secretion,0.06435408776926937,2.4216236438458663,6.643372902737546,"['ATP1A2', 'ATP1B2', 'ADCY1', 'CAMK2G', 'ADCY5']",0.3245089106663158,0,0,upregulated
48,Gap junction,0.06959641390380192,2.3630278690519653,6.29756907903467,"['GRM5', 'ITPR2', 'ADCY1', 'GRM1', 'ADCY5']",0.34363229365002196,0,0,upregulated
49,Pathways in cancer,0.07594778098087972,1.4649330821205822,3.776171581622953,"['GSTM4', 'ARHGEF11', 'ARNT2', 'GSTM2', 'GSTM1', 'GSTT2', 'ADCY1', 'ADCY5', 'AR', 'GNG3', 'FRAT1', 'GNG2', 'FRAT2', 'AKT3', 'GNB3', 'GNB5', 'CALM1', 'CAMK2G', 'APPL1']",0.36733926719323456,0,0,upregulated
50,Phospholipase D signaling pathway,0.07848932426695826,1.9494626904320056,4.960978345635944,"['DNM3', 'GRM5', 'AKT3', 'ADCY1', 'DGKI', 'GRM1', 'ADCY5']",0.3720393970253822,0,0,upregulated
51,GnRH signaling pathway,0.08369783822179734,2.2281910009182737,5.527121650388019,"['ITPR2', 'ADCY1', 'CALM1', 'CAMK2G', 'ADCY5']",0.3889487776189406,0,0,upregulated
52,Human immunodeficiency virus 1 infection,0.08570226436174679,1.742427738705567,4.280928948317055,"['CCNB1', 'GNG3', 'GNG2', 'APOBEC3G', 'AKT3', 'ITPR2', 'GNB3', 'GNB5', 'CALM1']",0.3906045510333459,0,0,upregulated
53,Cushing syndrome,0.09461742127485875,1.856586809933666,4.3776714050191465,"['CYP11A1', 'ITPR2', 'KCNA4', 'ADCY1', 'CAMK2G', 'KCNK3', 'ADCY5']",0.4231005441913495,0,0,upregulated
54,Progesterone-mediated oocyte maturation,0.10576065482120137,2.063264221158958,4.635281348557081,"['CCNB1', 'AKT3', 'KIF22', 'ADCY1', 'ADCY5']",0.45258580938225573,0,0,upregulated
55,Chemokine signaling pathway,0.10963017344690971,1.7069635913750443,3.7734864952164537,"['CX3CR1', 'GNG3', 'GNG2', 'AKT3', 'GNB3', 'GNB5', 'ADCY1', 'ADCY5']",0.45258580938225573,0,0,upregulated
56,Proximal tubule bicarbonate reclamation,0.11187435504137663,3.7251864601262192,8.15956969937397,"['ATP1A2', 'ATP1B2']",0.45258580938225573,0,0,upregulated
57,Kaposi sarcoma-associated herpesvirus infection,0.11203412909127147,1.6976488683805757,3.716071427504532,"['GNG3', 'GNG2', 'AKT3', 'ITPR2', 'GNB3', 'GNB5', 'ATG14', 'CALM1']",0.45258580938225573,0,0,upregulated
58,Longevity regulating pathway,0.11254203614215841,2.0205144225762783,4.413669233837566,"['KL', 'AKT3', 'ADCY1', 'APPL1', 'ADCY5']",0.45258580938225573,0,0,upregulated
59,Carbohydrate digestion and absorption,0.11266904115423244,2.6691055423449788,5.827459724206966,"['AKT3', 'ATP1A2', 'ATP1B2']",0.45258580938225573,0,0,upregulated
60,Glioma,0.11826909586753341,2.2068378009995455,4.711141398458056,"['AKT3', 'CALM1', 'CAMK2G', 'CAMK1G']",0.467162928676757,0,0,upregulated
61,Ovarian steroidogenesis,0.13483744322316818,2.4461770623742454,4.901369144257749,"['CYP11A1', 'ADCY1', 'ADCY5']",0.5073278823480539,0,0,upregulated
62,Fluid shear stress and atherosclerosis,0.13585099063149347,1.7686219597576938,3.530517233021481,"['GSTM4', 'GSTM2', 'GSTM1', 'AKT3', 'GSTT2', 'CALM1']",0.5073278823480539,0,0,upregulated
63,Folate biosynthesis,0.1369999344737361,3.2590361445783134,6.478230022972173,"['GGH', 'GPHN']",0.5073278823480539,0,0,upregulated
64,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.1369999344737361,3.2590361445783134,6.478230022972173,"['GPAA1', 'GPLD1']",0.5073278823480539,0,0,upregulated
65,Collecting duct acid secretion,0.1456305058632748,3.1285140562248994,6.02765374262903,"['ATP6V1G2', 'CLCNKB']",0.5253064149068022,0,0,upregulated
66,Chemical carcinogenesis,0.14628786237910948,1.5357300982909767,2.9519480498692148,"['GSTM4', 'AR', 'GSTM2', 'GSTM1', 'AKT3', 'HSD11B1L', 'GSTT2', 'ADCY1', 'ADCY5']",0.5253064149068022,0,0,upregulated
67,Regulation of lipolysis in adipocytes,0.15835797713897543,2.2575452716297786,4.160423703373664,"['AKT3', 'ADCY1', 'ADCY5']",0.5601617997304057,0,0,upregulated
68,Axon guidance,0.17211563689008785,1.567951318458418,2.758949454355422,"['EPHB6', 'EPHA7', 'EFNB3', 'ABLIM3', 'DPYSL5', 'EPHB1', 'CAMK2G']",0.5912305296003574,0,0,upregulated
69,Citrate cycle (TCA cycle),0.17213040735200277,2.7928858290304075,4.914090735557779,"['IDH1', 'ACO2']",0.5912305296003574,0,0,upregulated
70,Alcoholism,0.18545131938668047,1.5325960089294821,2.5823673552848683,"['GRIN2A', 'GNG3', 'GNG2', 'GNB3', 'GNB5', 'CALM1', 'ADCY5']",0.6232331463616172,0,0,upregulated
71,Bile secretion,0.18828953531711135,1.8205176294073517,3.039853767628286,"['ATP1A2', 'ATP1B2', 'ADCY1', 'ADCY5']",0.6232331463616172,0,0,upregulated
72,Long-term depression,0.18933665205922548,2.058985491898761,3.426622585019926,"['GRIA2', 'ITPR2', 'GRM1']",0.6232331463616172,0,0,upregulated
73,Steroid hormone biosynthesis,0.19571013951815233,2.0233816693263025,3.3003795111360574,"['DHRS11', 'CYP11A1', 'HSD11B1L']",0.6353877132301659,0,0,upregulated
74,Pentose and glucuronate interconversions,0.20850978329059616,2.443273092369478,3.8304885862595994,"['KL', 'CRYL1']",0.6677948464847472,0,0,upregulated
75,Pathways of neurodegeneration,0.21207046265317048,1.2801434334379203,1.9852934031532294,"['DNAH12', 'GRIA2', 'ITPR2', 'ATP2A2', 'ATG14', 'GRM1', 'FIG4', 'GRIN2A', 'FRAT1', 'GRM5', 'FRAT2', 'CALM1', 'CAMK2G', 'GRIA4', 'CDK5R1']",0.6701426619840187,0,0,upregulated
76,Lysosome,0.2170847599208247,1.591278640059128,2.4306262517677877,"['GALC', 'ABCA2', 'GM2A', 'CTSV', 'LGMN']",0.6769616855425717,0,0,upregulated
77,Synthesis and degradation of ketone bodies,0.22371474296156477,4.34001336005344,6.498664428104614,['BDH1'],0.688576546518063,0,0,upregulated
78,Aldosterone-regulated sodium reabsorption,0.2362702199007159,2.2335054503729204,3.2224550491752892,"['ATP1A2', 'ATP1B2']",0.7176625419259188,0,0,upregulated
